id,asins,brand,categories,colors,count,dateAdded,dateUpdated,descriptions,dimension,ean,features,flavors,imageURLs,isbn,keys,manufacturer,manufacturerNumber,merchants,name,prices.amountMin,prices.amountMax,prices.availability,prices.color,prices.condition,prices.count,prices.currency,prices.dateAdded,prices.dateSeen,prices.flavor,prices.isSale,prices.merchant,prices.offer,prices.returnPolicy,prices.shipping,prices.size,prices.source,prices.sourceURLs,prices.warranty,quantities,reviews,sizes,skus,sourceURLs,upc,vin,websiteIDs,weight,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,price_avg,review_count,avg_rating,days_to_purchase
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,1250.0,1250.0,,Black,New,,USD,2015-08-18 16:37:05+00:00,2015-08-11 00:00:00+00:00,,False,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,37,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,1250.0,0,0,-8
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,1250.0,1250.0,,Black,New,,USD,2015-08-18 16:37:05+00:00,2015-08-11 00:00:00+00:00,,False,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,40 �,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,1250.0,0,0,-8
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,1250.0,1250.0,,Black,New,,USD,2015-08-18 16:37:05+00:00,2015-08-11 00:00:00+00:00,,False,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,37.5,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,1250.0,0,0,-8
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,1250.0,1250.0,,Brown,New,,USD,2015-08-18 16:37:05+00:00,2015-08-11 00:00:00+00:00,,False,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,35,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,1250.0,0,0,-8
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,1250.0,1250.0,,Brown,New,,USD,2015-08-18 16:37:05+00:00,2015-08-11 00:00:00+00:00,,False,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,35.5,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,1250.0,0,0,-8
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,1250.0,1250.0,,Brown,New,,USD,2015-08-18 16:37:05+00:00,2015-08-11 00:00:00+00:00,,False,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,37,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,1250.0,0,0,-8
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,1250.0,1250.0,,Brown,New,,USD,2015-08-18 16:37:05+00:00,2015-08-11 00:00:00+00:00,,False,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,39.5,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,1250.0,0,0,-8
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,1250.0,1250.0,,Black,New,,USD,2015-08-18 16:37:05+00:00,2015-08-11 00:00:00+00:00,,False,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,40.5�,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,1250.0,0,0,-8
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,1250.0,1250.0,,Brown,New,,USD,2015-08-18 16:37:05+00:00,2015-08-11 00:00:00+00:00,,False,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,38�,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,1250.0,0,0,-8
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,1250.0,1250.0,,Brown,New,,USD,2015-08-18 16:37:05+00:00,2015-08-11 00:00:00+00:00,,False,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,36 �,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,1250.0,0,0,-8
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,1250.0,1250.0,,Brown,New,,USD,2015-08-18 16:37:05+00:00,2015-08-11 00:00:00+00:00,,False,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,40.5�,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,1250.0,0,0,-8
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,1250.0,1250.0,,Black,New,,USD,2015-08-18 16:37:05+00:00,2015-08-11 00:00:00+00:00,,False,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,38.5 �,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,1250.0,0,0,-8
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,1250.0,1250.0,,Brown,New,,USD,2015-08-18 16:37:05+00:00,2015-08-11 00:00:00+00:00,,False,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,40 �,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,1250.0,0,0,-8
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,1250.0,1250.0,,Brown,New,,USD,2015-08-18 16:37:05+00:00,2015-08-11 00:00:00+00:00,,False,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,39,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,1250.0,0,0,-8
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,525.0,525.0,,,New,,USD,2015-08-18 16:37:05+00:00,2016-02-19 00:00:00+00:00,,True,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,525.0,0,0,184
AVpfeOEr1cnluZ0-lU9U,,Ralph Lauren,"Women,Shoes,Boots","Black,Brown",,2015-08-18 16:37:05+00:00,2016-02-25 20:54:21+00:00,,,,,,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544280_standard_v330.jpg,,"codycalfskinboot/21910454,ralphlauren/66048966",,66048966,"[{""address"":""650 Madison Ave C1"",""availability"":""Out of Stock"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Cody Calfskin Boot,479.0,479.0,,,New,,USD,2015-08-18 16:37:05+00:00,2016-02-21 00:00:00+00:00,,True,www.ralphlauren.com,,"The full amount will be credited to the original tender (credit card, gift card, or online gift certificate) if returned within 60 days of the ship date on your invoice and accompanied by the original invoice. The current selling price will be credited if returned after 60 days and accompanied by the original invoice.",FREE SHIPPING ON ORDERS OVER $125. $5 FLAT-RATE ON OTHER ORDERS $125 AND LESS,,,http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,[],"(38, 38.5, 37.5, 35, 39.5, 36.5, 36, 39, 37, 35.5, 40.5, 40, 41)","[{""sourceURLs"":[""http://www.ralphlauren.com/product/index.jsp?productId=66048966""],""value"":""21910454""}]",http://www.ralphlauren.com/product/index.jsp?productId=66048966,,,,,,,,,479.0,0,0,186
AVpfESns1cnluZ0-dLan,,Lauren Ralph Lauren,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Silver,,2016-11-07 19:28:35+00:00,2016-11-07 19:28:35+00:00,"[{""dateSeen"":[""2016-11-07T19:28:35Z""],""sourceURLs"":[""https://www.walmart.com/ip/Lauren-Ralph-Lauren-Serana-Women-US-10-Silver-Wedge-Sandal/54135234""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Lauren Ralph Lauren Serana Width - Medium (B, M) True Color - New Silver Upper Material - Leather Outsole Material - Rubber Heel Height - 4.75 Inches Brand Style - Lauren Ralph Lauren Serana Width - Medium (B, M) True Color - New Silver Upper Material - Leather Outsole Material - Rubber Heel Height - 4.75 Inches Men's shoes that bear the elite Ralph Lauren Polo brand express a classically stylish, all-American approach to fashion. Every single pair of Ralph Lauren Polo shoes is made to the most exacting levels of quality and comfort. Ever since he first grabbed the fashion headlines with his classic men's ties back in the 1960s, designer Ralph Lauren, both the man and the brand, has been an icon of American fashion. He quickly expanded his range of fashion offerings to encompass not just lines of clothing but full lifestyles. The Polo brand line, like the globally known polo-player silhouette that appears on the label, captures the very essence of the American dream. ps6373448""}]",,888875000000.0,"[{""key"":""Heel Height"",""value"":[""High (3 in. and Up)""]},{""key"":""Material"",""value"":[""Leather""]},{""key"":""Gender"",""value"":[""Women""]},{""key"":""Shoe Size"",""value"":[""10""]},{""key"":""Size"",""value"":[""10""]},{""key"":""Color"",""value"":[""Silver""]},{""key"":""Model"",""value"":[""802545613002""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Platforms & Wedges""]},{""key"":""Manufacturer Part Number"",""value"":[""802545613002""]},{""key"":""Brand"",""value"":[""Lauren Ralph Lauren""]},{""key"":""Age Group"",""value"":[""Adult""]},{""key"":""Shoe Width"",""value"":[""B(M)""]}]",,https://i5.walmartimages.com/asr/aab9243d-89e6-4f87-bf2b-b59dc84c85f0_1.09e0780582939b31b35fd0f4b93602fe.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,"laurenralphlauren/802545613002,0888875319201,888875319201",Lauren Ralph Lauren,8.02546E+11,"[{""dateSeen"":[""2016-11-07T19:28:35Z""],""name"":""Apparelsave""}]",Lauren Ralph Lauren Serana Women  Open Toe Leather  Wedge Sandal,89.0,89.0,,,new,,USD,2016-11-07 19:28:35+00:00,2016-11-07 00:00:00+00:00,,False,ApparelSave - Walmart.com,,,,,,https://www.walmart.com/ip/Lauren-Ralph-Lauren-Serana-Women-US-10-Silver-Wedge-Sandal/54135234,,,[],10,,https://www.walmart.com/ip/Lauren-Ralph-Lauren-Serana-Women-US-10-Silver-Wedge-Sandal/54135234,888875000000.0,,,,,,,,89.0,0,0,-1
